단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,25880,135,0.52,25969.59,25760,25900,25760,56060,1450194170,483956000000,18700000
189400,ARIRANG AC 월드(합성 H),10610,5,0.05,10597.73,10610,10610,10610,1,10610,5411100000,510000
141240,ARIRANG K100EW,9415,0,0,9409.8,9430,9435,9390,50,470515,5649000000,600000
122090,ARIRANG KOSPI50,16705,140,0.85,16693.06,16575,16705,16575,71,1184520,69158700000,4140000
222170,ARIRANG S&P 배당성장,9660,-5,-0.05,9675.28,9675,9675,9640,50,482950,2898000000,300000
251590,ARIRANG 고배당저변동50,9995,5,0.05,9976.27,9995,9995,9950,243,2419950,12993500000,1300000
161510,ARIRANG 고배당주,11405,35,0.31,11386.2,11370,11405,11300,30175,343485805,109488000000,9600000
251600,ARIRANG 고배당주채권혼합,9960,10,0.1,9952.64,9975,9975,9940,50,497765,9960000000,1000000
190160,ARIRANG 단기유동성,105715,5,0,105710.11,105715,105715,105710,1002,105921430,165338260000,1564000
213630,ARIRANG 미국고배당주(합성 H),10970,-15,-0.14,10958.23,10970,10970,10970,784,8600480,7130500000,650000
190150,ARIRANG 바벨 채권,112410,55,0.05,112356.21,112320,112410,112320,24,2695995,67446000000,600000
161490,ARIRANG 방어주,7095,25,0.35,7090.5,7090,7095,7015,76,537565,7804500000,1100000
195970,ARIRANG 선진국(합성 H),8865,45,0.51,8856.4,8825,8865,8825,117,1035775,4787100000,540000
236460,ARIRANG 스마트베타 LowVOL,9840,-5,-0.05,9825.01,9845,9845,9800,137,1343965,11808000000,1200000
222190,ARIRANG 스마트베타 Momentum,9025,35,0.39,9018.68,9035,9045,9005,50,451185,8122500000,900000
222200,ARIRANG 스마트베타 Quality,9115,-5,-0.05,9105.6,9115,9120,9070,50,455010,11393750000,1250000
222180,ARIRANG 스마트베타 Value,9485,-30,-0.32,9478.4,9520,9520,9470,51,483760,7588000000,800000
244820,ARIRANG 스마트베타4종결합,9690,0,0,9679.71,9695,9695,9655,50,484045,7752000000,800000
238670,ARIRANG 스마트베타Quality채권혼합,9945,0,0,9941.13,9945,9945,9920,349,3469905,7956000000,800000
195980,ARIRANG 신흥국(합성 H),8920,15,0.17,8896.61,8890,8925,8890,8156,72760025,5352000000,600000
239660,ARIRANG 우량회사채50,100960,5,0,100941.04,100955,100960,100955,8,807645,149420800000,1480000
161500,ARIRANG 주도주,4835,10,0.21,4830.79,4845,4845,4810,52,251220,5802000000,1200000
204420,ARIRANG 차이나H 레버리지(합성 H),5985,70,1.18,6029.37,6000,6080,5980,67955,408647495,7182000000,1200000
227830,ARIRANG 코스피,20630,80,0.39,20696.81,20575,20630,20540,501,10325450,20630000000,1000000
107560,GIANT 현대차그룹,16180,0,0,16200.63,0,0,0,0,0,11164200000,690000
148020,KBSTAR 200,25875,105,0.41,25965.64,25770,25880,25770,338595,8752223885,636525000000,24600000
105780,KBSTAR 5대그룹주,4540,-15,-0.33,4568.46,4565,4570,4540,11340,51682045,24516000000,5400000
234310,KBSTAR V&S셀렉트밸류,10345,50,0.49,10359.52,10300,10350,10285,970,10037665,36207500000,3500000
241390,KBSTAR V&S셀렉트밸류채권혼합,9965,20,0.2,9977.7,9965,9965,9965,76,758465,9965000000,1000000
114100,KBSTAR 국고채,112665,15,0.01,112624.61,112660,112665,112660,2,225325,162237600000,1440000
196230,KBSTAR 단기통안채,102460,0,0,102462.22,102460,102460,102460,1,102460,695498480000,6788000
123760,KBSTAR 레버리지,9955,50,0.5,9991,9905,9965,9895,7733,76619510,3982000000,400000
219390,KBSTAR 미국원유생산기업(합성 H),7110,-135,-1.86,7134.43,7160,7160,7105,3212,22828695,11376000000,1600000
140570,KBSTAR 수출주,8200,-80,-0.97,8213.2,8220,8220,8190,20,164050,7380000000,900000
140580,KBSTAR 우량업종,9385,-5,-0.05,9362.64,9355,9385,9355,48,449540,10323500000,1100000
