지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),121.39,0.02,0.02
KIS 하나 CD금리 총수익지수,11354.34,0.93,0.01
코스피 200,335.73,4.76,1.44
MK 머니마켓 지수(총수익),14121.72,2.09,0.01
KIS-하나 MMF 지수(총수익),115.4,0.02,0.02
Hang Seng China H,7098.76,87.16,1.24
코리아 밸류업 지수,1007.7,14.22,1.43
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11541.29,12.81,0.11
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,118.17,0.03,0.03
코스피 200 TR,432.53,6.13,1.44
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),121.23,0.02,0.02
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),120.64,0.07,0.06
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,117.26,0.01,0.01
FnGuide 친환경 자동차 밸류체인 지수,1198.25,8.91,0.75
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,116.16,0.02,0.02
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,117.77,0.02,0.02
FnGuide AI 반도체 포커스 지수(시장가격),1766.38,37.67,2.18
MK-KAP CD 금리 & 초단기 채권 총수익 지수,115.87,0.01,0.01
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1533.78,22.66,1.5
FnGuide 5G플러스 지수 (시장가격),1761.15,17.48,1
FnGuide 성장소비주도 지수,1835.98,19.91,1.1
iSelect K-POP 포커스지수(시장가격),2195.41,-0.35,-0.02
KRX 금현물지수,3019.77,-10.32,-0.34
S&P GSCI GOLD Index Excess Return,175.98,2.07,1.19
KEDI 글로벌 AI 클라우드 지수,4562.99,-31.14,-0.68
KIS 10년 국고채 지수 (총수익),16484.73,97.94,0.6
KTB INDEX(시장가격),10442.45,16.56,0.16
Solactive AI Custom Semiconductor Index(PR),5787.18,40.5,0.7
Bloomberg Global Digital Media & Tech Select Price Return Index,5136.85,3.84,0.07
Solactive Global Semiconductor TOP4 Plus Price Return Index,4797.75,127.5,2.73
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4303.9,0.56,0.01
Solactive Global Big Pharma Index (Price Return),1697.19,14.35,0.85
Solactive Global Superior Income TOP 10 Price Return Index,776.1,-0.16,-0.02
FactSet US-China Electric&Autonomous Vehicle Price Return Index,251.49,-0.93,-0.37
KIS 단기채권알파AA-이상 총수익지수,118.66,0.02,0.02
KIS MSB 단기지수(총수익),12668.81,1.62,0.01
FnGuide 기업가치 지수(시장가격),1555.2,12.61,0.82
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,4007.12,-2.21,-0.06
MSCI MEXICO IMI 25/50 Price return Index,10214.2,-66.22,-0.64
S&P Ultra T-Bond Futures Index(ER),109.5,0.58,0.53
Bloomberg U.S Treasury 20+ Year Total Return Index,562.85,2.3,0.41
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,109.69,1.86,1.72
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1107.06,-1.7,-0.15
다우존스 인터넷 종합지수,1127.5,-1.39,-0.12
S&P 500,5937.34,-12.57,-0.21
S&P500 and Short-Term Treasury 30/70 Blend Index,188.67,-0.1,-0.06
MorningStar Wide Moat Focus Index,14327.31,110.28,0.78
NASDAQ 100,21091.25,-146.6,-0.69
NASDAQ-100 US T-Bills 30/70 Index,1750.34,-3.48,-0.2
Solactive SOFR Daily Total Return Index,1177.07,0.14,0.01
Bloomberg Short-Term Treasury Total Return Index,143.79,0.02,0.01
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1313.75,3.89,0.3
Dow Jones U.S. Dividend 100 Price Return Index,5898.96,2.63,0.04
Dow Jones U.S. Real Estate Index,1731.99,36.59,2.16
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1838.99,-34.4,-1.84
Solactive US Big Tech Top 7 Plus Price Return Index,28547.95,-417.88,-1.44
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),8784.02,-28.75,-0.33
Indxx US Green Infrastructure Price return Index,2702.92,16.82,0.63
Markit iBoxx USD Liquid High Yield Total Return Index,364.15,0.12,0.03
VN30 Index(PR),1303.25,5.61,0.43
MKF SAMs EW 지수,16704.33,181.17,1.1
MKF SAMs SW,13479.15,171.37,1.29
Morningstar Singapore REIT Yield Focus Index(PR),1206,17.73,1.49
S&P ASIA50 Price Return Index,4644.73,89.46,1.96
Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,2607.45,-29.83,-1.13
KEDI 글로벌AI반도체 지수,4902.52,32.79,0.67
Bloomberg Blended NVIDIA Equity and Korean Bond Index,8364.48,0,0
DeepSearch 원자력테마 지수 (시장가격지수),1869.9,43.84,2.4
MSCI Indonesia Index,6643.41,12.75,0.19
Indxx India Big 5 Conglomerates Index (Price Return),4102.14,27.11,0.67
Indxx India Super Consumption Index (Price Return),3259.03,1.68,0.05
코스피 200 선물지수,1657.34,25.69,1.57
Solactive Eli Lilly Value Chain Index(PR),2674.66,12.12,0.46
Nikkei 225,38572.6,128.02,0.33
TOPIX,2688.31,-2.5,-0.09
Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3075.91,33.05,1.09
KIS 종합채권 AA-이상 총수익 지수(Total return Index),119.68,0.27,0.23
FnGuide 올라운드 가치주 지수,809.38,4.71,0.59
STAR 50 Index(Price Return),956.4,-21.26,-2.17
CSI 300 Index,3800.38,4.36,0.11
KIS 종합채권국공채1-10Y지수,153.39,0.36,0.24
Hang Seng TECH Index,4417.37,53.58,1.23
코스닥 150,1206.83,26.82,2.27
코스피,2527.49,30.68,1.23
Bloomberg EV Supporters Plus Tesla Price Return Index,6456.38,0,0
FnGuide 포스코그룹포커스 지수(시장가격),2242.17,28.95,1.31
MSCI Philippines IMI Index,1517.76,-17,-1.11
KAP 26-06 특수채 총수익 지수(AAA이상),104.66,0.04,0.04
iSelect 2차전지양극재 지수,4135.14,49.65,1.22
iSelect 미래전략기술 지수 (PR),2476.71,36.85,1.51
FnGuide 온디바이스AI 지수,2048.01,48.31,2.42
FnGuide 주주가치 지수,2035.08,19.61,0.97
FnGuide AI반도체&인프라 지수,3008.85,72.83,2.48
KRX ESG Leaders 150,1696.13,22.54,1.35
