지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),122.1,0,0
KIS 하나 CD금리 총수익지수,11412.02,0,0
코스피 200,355.18,1.68,0.48
MK 머니마켓 지수(총수익),14198.23,3.51,0.02
KIS-하나 MMF 지수(총수익),116.02,0,0
S&P 500,5662.89,0,0
Solactive U.S. Dividend 30 Index PR,4315.85,0,0
KIS 종합채권형 지수(AA-이상)(총수익),126.39,0,0
Hang Seng China H,8765.03,-290.48,-3.21
코리아 밸류업 지수,1053.29,1.73,0.16
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11624.32,1.81,0.02
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,118.84,0,0
코스피 200 TR,460.86,2.39,0.52
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),121.95,0,0
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),121.23,0,0
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,117.86,0,0
FnGuide 친환경 자동차 밸류체인 지수,1178.34,-5.34,-0.45
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,116.83,0,0
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,118.48,0,0
FnGuide AI 반도체 포커스 지수(시장가격),1793.85,24.56,1.39
MK-KAP CD 금리 & 초단기 채권 총수익 지수,116.48,0,0
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1561.17,4.64,0.3
FTSE Korean Government Bond Index(TR),212.08,0,0
FnGuide 5G플러스 지수 (시장가격),1846.71,11.34,0.62
FnGuide 성장소비주도 지수,1974.88,13.33,0.68
iSelect K-POP 포커스지수(시장가격),2380.85,51.35,2.2
KRX 금현물지수,3366.37,-15.48,-0.46
Bloomberg Multi Asset Target-date 2030 KRW Index,2535.32,0,0
Bloomberg Multi Asset Target-date 2050 KRW Index,2943.11,0,0
S&P GSCI GOLD Index Excess Return,192.36,-0.45,-0.23
KEDI 글로벌 AI 클라우드 지수,4093.36,0,0
