지수명,종가,대비,등락률
KIS 하나 CD금리 총수익지수,11588.45,0,0
코스피 200,542.58,7.3,1.36
iSelect K소버린AI 지수,2008.74,-7.29,-0.36
MK 머니마켓 지수(총수익),14423.07,0.12,0
KIS-하나 MMF 지수(총수익),117.86,0,0
S&P 500,6735.35,0,0
S&P 500 and Short-Term Treasury 50/50 Blend Index,271.79,0,0
NASDAQ 100,25127.13,0,0
Nasdaq-100 US T-Bills 0-6 Month 50/50 Index,2843.78,0,0
KEDI 미국메디컬AI 지수,2232.84,0,0
Solactive U.S. Dividend TOP 30 Index PR,4293.82,0,0
Solactive-KEDI Xiaomi Focus China Tech Index,2089.95,-26.89,-1.27
KIS 종합채권형 지수(AA-이상)(총수익),127.22,0,0
KEDI 중단기크레딧플러스채권(AAA~A-)지수(총수익),118.1,0,0
Hang Seng China H,9233.29,-69.37,-0.75
코리아 밸류업 지수,1581.07,17.07,1.09
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11862.09,5.55,0.05
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,120.93,0,0
코스피 200 TR,711.93,9.59,1.37
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),123.54,0,0
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,120.01,0,0
FnGuide 친환경 자동차 밸류체인 지수,1417.13,35.11,2.54
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,118.66,0,0
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,120.37,0,0
FnGuide AI 반도체 포커스 지수(시장가격),3064.95,22.06,0.72
Bloomberg BYD Plus Top Supply Chain Select Price Return Index,2989.05,0,0
MSCI Korea Country ESG Leaders Custom Capped Price return Index,2365.96,22.71,0.97
FTSE Korean Government Bond Index(TR),211.47,0,0
FnGuide 5G플러스 지수 (시장가격),2796.49,20.88,0.75
FnGuide 성장소비주도 지수,2276.74,7.34,0.32
iSelect K-POP 포커스지수(시장가격),3000.57,-15.16,-0.5
KRX 금현물지수,4626.61,-269.77,-5.51
MSCI MEXICO IMI 25/50 Price return Index,12330.72,0,0
MSCI Indonesia Index,6349.22,-48.57,-0.76
MSCI Philippines IMI Index,1530.26,-17.76,-1.15
Bloomberg Multi Asset Target-date 2030 KRW Index,2722.44,0,0
Bloomberg Multi Asset Target-date 2050 KRW Index,3289.08,0,0
S&P GSCI GOLD Index Excess Return,255.24,3.67,1.46
KEDI 글로벌 AI 클라우드 지수,5939.02,0,0
KIS 10년 국고채 지수 (총수익),16912.86,46.33,0.27
KTB INDEX(시장가격),10459.39,9,0.09
Solactive AI Custom Semiconductor Index(PR),6213.72,0,0
Solactive Global Semiconductor TOP4 Plus Price Return Index,7558.47,-58.73,-0.77
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4864.63,0,0
Solactive Global Big Pharma Index (Price Return),1848.04,0,0
Solactive Global Superior Income TOP 10 Price Return Index,793.7,0,0
FactSet US-China Electric&Autonomous Vehicle Price Return Index,329.24,-1.26,-0.38
KIS 단기채권알파AA-이상 총수익지수,121.25,0,0
KIS MSB 단기지수(총수익),12924.78,0.23,0
FnGuide 기업가치 지수(시장가격),2229.12,30.42,1.38
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,4564.4,0,0
MK-KAP 머니마켓 총수익지수,118.32,0,0
ICE U.S. Treasury 7-10 Year Bond Index (Total Return),115.28,0,0
S&P Ultra T-Bond Futures Index(ER),115.66,0.09,0.08
Bloomberg U.S Treasury 20+ Year Total Return Index,615.1,0,0
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,115.86,0,0
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1118.07,0,0
다우존스 인터넷 종합지수,1301.76,0,0
S&P500 and Short-Term Treasury 30/70 Blend Index,201.14,0,0
MorningStar Wide Moat Focus Index,15526.38,0,0
NASDAQ-100 US T-Bills 50/50 Index,1902.89,0,0
Solactive SOFR Daily Total Return Index,1216.95,0,0
Bloomberg Short-Term Treasury Total Return Index,148.63,0,0
Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1545.41,0,0
Dow Jones U.S. Dividend 100 Price Return Index,5737.09,0,0
WisdomTree U.S. Quality Dividend Growth Index (Price Return),740.86,0,0
Bloomberg WisdomTree U.S. Quality Dividend & B500 Premium Decrement 50:50 Index,1255.44,0,0
Bloomberg WisdomTree U.S. Quality Dividend & Short Term KRW Bonds 50:50 TR Index,1891.43,0,0
Dow Jones U.S. Real Estate Index,1835.86,0,0
Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1949.85,0,0
Solactive US Big Tech Top 7 Plus Price Return Index,34469.8,0,0
FnGuide 미국 주식 베스트셀러 지수(시장가격지수),11222.03,0,0
NYSE FactSet US Focus Manufacturing Index(Price Return),311.38,0,0
Indxx US Green Infrastructure Price return Index,3441.96,0,0
Markit iBoxx USD Liquid High Yield Total Return Index,388.36,0,0
VN30 Index(PR),1888.62,-27.28,-1.42
MKF SAMs EW 지수,24691.68,211.26,0.86
MKF SAMs SW,20769.51,208.34,1.01
Morningstar Singapore REIT Yield Focus Index(PR),1337.83,6.93,0.52
S&P ASIA50 Price Return Index,6465.69,-34.02,-0.52
Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,3471.75,0,0
KEDI 글로벌AI반도체 지수,6821.31,0,0
Bloomberg Blended NVIDIA Equity and Korean Bond Index,9349.9,0,0
KIS 1~3년 우량크레딧(AA-이상) 총수익지수,117.62,0,0
DeepSearch 원자력 TOP 10지수,3767.72,6.94,0.18
NYSE FactSet Europe Defense TOP10 Index (Price Return),658.88,0,0
Indxx India Big 5 Conglomerates Index (Price Return),4474.01,0,0
Indxx India Super Consumption Index (Price Return),3584.12,0,0
코스피 200 선물지수,2675.97,30.04,1.14
Solactive Eli Lilly Value Chain Index(PR),2913.1,0,0
Nikkei 225,49307.79,-8.27,-0.02
TOPIX,3266.43,16.93,0.52
Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),4281.98,21.47,0.5
Bloomberg Multi Asset Target-date 2080 KRW Index,3812.81,0,0
KIS 종합채권 AA-이상 총수익 지수(Total return Index),121.75,0,0
FnGuide 올라운드 가치주 지수,991.93,10.89,1.11
STAR 50 Index(Price Return),1406.16,-0.16,-0.01
CSI 300 Index,0,-4607.87,-100
KIS 종합채권국공채1-10Y지수,157.16,0,0
Solactive China AI Big Tech TOP2+ Index (Price Return),2062.15,0,0
Hang Seng TECH Index,5930.04,-77.9,-1.3
코스닥 150,1491.35,15.22,1.03
코스피,3883.68,59.84,1.56
Bloomberg EV Supporters Plus Tesla Price Return Index,9754.66,0,0
FnGuide 포스코그룹포커스 지수(시장가격),2974.97,82.08,2.84
KAP 26-06 특수채 총수익 지수(AAA이상),107.01,0,0
iSelect 2차전지양극재 지수,5099.12,244.23,5.03
iSelect 미래전략기술 지수 (PR),4175.58,41.7,1.01
FnGuide 온디바이스AI 지수,3297.83,1.15,0.03
FnGuide 주주가치 지수,2818.35,26.23,0.94
