지수명,종가,대비,등락률
KIS 2025-08만기형 크레딧 A+이상 지수(총수익),122.63,0,0
KIS 하나 CD금리 총수익지수,11453.55,0,0
코스피 200,341.56,0.25,0.07
MK 머니마켓 지수(총수익),14259.69,1.11,0.01
KIS-하나 MMF 지수(총수익),116.46,0,0
S&P 500,5631.28,0,0
Solactive U.S. Dividend 30 Index PR,4105.88,0,0
KIS 종합채권형 지수(AA-이상)(총수익),128,0,0
Hang Seng China H,8293.2,10.84,0.13
코리아 밸류업 지수,1025.91,1.65,0.16
KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11728.87,-1.95,-0.02
KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,119.44,0,0
코스피 200 TR,445.53,0.28,0.06
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),122.45,0,0
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),122.05,0,0
KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,118.52,0,0
FnGuide 친환경 자동차 밸류체인 지수,1047.93,4.95,0.47
KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,117.29,0,0
KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,119,0,0
FnGuide AI 반도체 포커스 지수(시장가격),1573.55,7.42,0.47
MK-KAP CD 금리 & 초단기 채권 총수익 지수,116.93,0,0
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1476.18,-5.7,-0.38
FTSE Korean Government Bond Index(TR),215.44,0,0
FnGuide 5G플러스 지수 (시장가격),1741.45,0.72,0.04
FnGuide 성장소비주도 지수,2104.84,24.47,1.18
iSelect K-POP 포커스지수(시장가격),2741.77,-17.64,-0.64
KRX 금현물지수,3527.79,-56.51,-1.58
Bloomberg Multi Asset Target-date 2030 KRW Index,2500.16,0,0
Bloomberg Multi Asset Target-date 2050 KRW Index,2849.82,0,0
S&P GSCI GOLD Index Excess Return,209.4,-3.54,-1.66
KEDI 글로벌 AI 클라우드 지수,4124.73,0,0
KIS 10년 국고채 지수 (총수익),17024.05,-25.41,-0.15
KTB INDEX(시장가격),10575.22,-6.69,-0.06
Solactive AI Custom Semiconductor Index(PR),4697.06,0,0
Bloomberg Global Digital Media & Tech Select Price Return Index,4754.43,36.17,0.77
Solactive Global Semiconductor TOP4 Plus Price Return Index,4329.57,82.56,1.94
Bloomberg Global Select Industry Leaders TOP10 Index(PR),4134.13,0,0
Solactive Global Big Pharma Index (Price Return),1694.01,0,0
Solactive Global Superior Income TOP 10 Price Return Index,744.28,0,0
FactSet US-China Electric&Autonomous Vehicle Price Return Index,241.37,0.32,0.13
KIS 단기채권알파AA-이상 총수익지수,119.87,0,0
KIS MSB 단기지수(총수익),12783.48,0.94,0.01
FnGuide 기업가치 지수(시장가격),1623.56,6.18,0.38
MSCI Russia 25% Capped Price Return Index,,,
KEDI 글로벌생성형AI 지수,3846.98,0,0
MSCI MEXICO IMI 25/50 Price return Index,11876.25,0,0
S&P Ultra T-Bond Futures Index(ER),110.69,-0.29,-0.26
Bloomberg U.S Treasury 20+ Year Total Return Index,576.36,0,0
Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,110.73,0,0
Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1033.74,0,0
다우존스 인터넷 종합지수,1079.13,0,0
S&P500 and Short-Term Treasury 30/70 Blend Index,187.88,0,0
MorningStar Wide Moat Focus Index,13189.47,0,0
NASDAQ 100,19867.97,0,0
NASDAQ-100 US T-Bills 30/70 Index,1741.72,0,0
Solactive SOFR Daily Total Return Index,1192.91,0,0
