단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
069500,KODEX200,18750,70,0.37,18813.59,18615,18820,18590,1201338,22476618200,967500000000,51600000
086630,KODEXKRX100,3000,20,0.67,3006.11,2975,3010,2975,9610,28687615,17400000000,5800000
091160,KODEX반도체,9385,135,1.46,9380.32,9255,9385,9250,2657,24781775,22054750000,2350000
086800,KODEX스타 상장지수간접투자기구투자신탁,1220,0,0,1234.37,1235,1235,1220,4946,6075980,48312000000,39600000
091170,KODEX은행,11620,75,0.65,11625.57,11545,11620,11505,1079,12465730,21497000000,1850000
091180,KODEX자동차,7000,-15,-0.21,7001.02,7015,7020,6950,4232,29550610,12600000000,1800000
069660,KOSEF200,18725,135,0.73,18678.64,18590,18760,18415,36507,681095415,175078750000,9350000
091190,KOSEFBanks,11660,145,1.26,11650,11515,11660,11515,6260,72291755,17956400000,1540000
091200,KOSEFIT,8300,20,0.24,8268.59,8315,8335,8270,12250,101562775,15272000000,1840000
091210,TIGERKRX100,30000,165,0.55,30008.53,29835,30065,29775,483094,14451305455,101700000000,3390000
091230,TIGER반도체,9420,150,1.62,9413.14,9230,9420,9230,47383,443585740,22608000000,2400000
091220,TIGER은행,11575,50,0.43,11638.09,11525,11620,11505,45932,533260980,27548500000,2380000
