단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
069500,KODEX200,21190,30,0.14,21389.5,21240,21270,21140,1325023,28311120715,881504000000,41600000
086630,KODEXKRX100,3375,-30,-0.88,3386.49,3405,3450,3360,7067,23843900,18225000000,5400000
091160,KODEX반도체,11645,100,0.87,11663.07,11950,11950,11550,63266,739237755,26783500000,2300000
086800,KODEX스타 상장지수간접투자기구투자신탁,1385,10,0.73,1421.05,1375,1390,1375,7056,9756135,53876500000,38900000
091170,KODEX은행,11230,100,0.9,11222.2,11350,11350,11190,74092,832430610,20214000000,1800000
091180,KODEX자동차,7330,-40,-0.54,7376.91,7450,7450,7330,62009,456256040,12094500000,1650000
069660,KOSEF200,20905,55,0.26,21151.8,21005,21180,20905,598293,12638642215,143199250000,6850000
091190,KOSEFBanks,11250,100,0.9,11234.09,11245,11315,11245,12265,138196200,18225000000,1620000
091200,KOSEFIT,9005,5,0.06,8996.79,9000,9055,8965,1787,16093245,16389100000,1820000
091210,TIGERKRX100,33805,275,0.82,33781.78,33740,33900,33740,760712,25676787200,99893775000,2955000
091230,TIGER반도체,11700,75,0.65,11727.45,11650,11725,11630,12601,146897590,26208000000,2240000
091220,TIGER은행,11250,140,1.26,11239.03,11155,11315,11155,2805,31523495,37800000000,3360000
