단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
069500,KODEX200,18015,-95,-0.52,18042.03,18200,18200,17945,1076133,19394565800,929574000000,51600000
086630,KODEXKRX100,2870,-15,-0.52,2879.74,2890,2900,2860,17127,49105205,16646000000,5800000
091160,KODEX반도체,8950,-125,-1.38,8970.24,9080,9120,8950,6665,60026915,21032500000,2350000
086800,KODEX스타 상장지수간접투자기구투자신탁,1180,5,0.43,1180.25,1185,1185,1180,3666,4331655,46728000000,39600000
091170,KODEX은행,10645,0,0,10649.64,10700,10710,10645,2785,29795830,19693250000,1850000
091180,KODEX자동차,6760,-10,-0.15,6770.04,7000,7000,6760,194,1319945,12168000000,1800000
069660,KOSEF200,17880,-100,-0.56,17897.31,18020,18080,17845,75243,1347976745,167178000000,9350000
091190,KOSEFBanks,10650,-20,-0.19,10656.2,10710,10735,10650,11075,118514975,16401000000,1540000
091200,KOSEFIT,8095,-90,-1.1,8078.51,8270,8270,8065,8110,65817820,17323300000,2140000
091210,TIGERKRX100,28700,-185,-0.64,28769.41,28975,28980,28670,419258,12080233745,56826000000,1980000
091230,TIGER반도체,8970,-80,-0.88,8981.26,9050,9130,8970,64318,579097895,21528000000,2400000
091220,TIGER은행,10675,25,0.23,10658.47,10665,10730,10645,261080,2793352445,21350000000,2000000
