단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
069500,KODEX200,18655,-170,-0.9,18776.56,18610,18835,18610,2309674,43312432170,1033487000000,55400000
086630,KODEXKRX100,2990,5,0.17,3012.01,2980,3010,2980,13780,41306665,17342000000,5800000
091160,KODEX반도체,9705,-75,-0.77,9655.63,9750,9750,9510,2134,20628530,22806750000,2350000
086800,KODEX스타 상장지수간접투자기구투자신탁,1250,15,1.21,1252.58,1230,1250,1230,7369,9128685,49500000000,39600000
091170,KODEX은행,11600,-80,-0.68,11583.82,11675,11700,11530,5417,62990215,21460000000,1850000
091180,KODEX자동차,7020,0,0,7019.34,6950,7065,6950,1062,7472030,12636000000,1800000
069660,KOSEF200,18540,-185,-0.99,18620.32,18480,18670,18480,602607,11204769010,182619000000,9850000
091190,KOSEFBanks,11700,15,0.13,11607.54,11600,11700,11525,2083,24115970,18252000000,1560000
091200,KOSEFIT,8350,-50,-0.6,8349.27,8285,8420,8280,1054,8835985,15364000000,1840000
091210,TIGERKRX100,30245,235,0.78,30068.93,30005,30255,29900,677281,20411036975,120677550000,3990000
091230,TIGER반도체,9685,115,1.2,9705.97,9520,9745,9510,5216,50440800,23244000000,2400000
091220,TIGER은행,11655,5,0.04,11586.14,11590,11655,11510,1989,23060420,41491800000,3560000
