단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
069500,KODEX200,23800,530,2.28,23989.04,23805,23995,23750,1572004,37621962065,1111460000000,46700000
099140,KODEXChinaH,20280,830,4.27,20250.18,20000,20445,19840,239100,4822111410,235248000000,11600000
086630,KODEXKRX100,3850,80,2.12,3856.97,3810,3880,3810,2201620,8491224890,14630000000,3800000
091160,KODEX반도체,11620,310,2.74,11663.04,11315,11700,11315,2559,29811785,28469000000,2450000
091170,KODEX은행,9960,210,2.15,9955.76,9820,10100,9820,4020,40214445,21414000000,2150000
091180,KODEX자동차,7285,95,1.32,7265.16,7195,7285,7195,1875,13570905,14570000000,2000000
097690,KODEX중대형가치,47660,1135,2.44,47414.14,47800,47800,46550,3754,178715460,15251200000,320000
097680,KODEX중대형성장,30695,720,2.4,30760.15,30850,30850,30305,166,5060485,14273175000,465000
097700,KODEX중형가치,9365,135,1.46,9366.7,9360,9370,9360,375,3513080,18730000000,2000000
069660,KOSEF200,23805,455,1.95,23954.88,23995,24105,23540,471478,11293421230,99981000000,4200000
091190,KOSEFBanks,10090,310,3.17,9956.6,10005,10090,10005,10823,108846420,13924200000,1380000
091200,KOSEFIT,10525,225,2.18,10525.49,10525,10570,10420,1091,11441075,15787500000,1500000
097730,KOSEF대형가치,4420,0,0,4423.23,4590,4590,4420,171,759980,12376000000,2800000
097740,KOSEF중형순수가치,16120,0,0,16079.72,16300,16300,16120,300,4855065,9027200000,560000
091210,TIGERKRX100,37580,780,2.12,38178.87,37540,38340,37540,227705,8689508130,231117000000,6150000
098560,TIGER미디어통신,11110,120,1.09,11164.87,11200,11250,11110,1022,11401720,18442600000,1660000
091230,TIGER반도체,11850,410,3.58,11783.27,11780,11850,11780,1687,19923590,26544000000,2240000
097710,TIGER순수가치,13100,190,1.47,13254.2,13330,13330,13100,869,11467495,19650000000,1500000
091220,TIGER은행,10090,270,2.75,9945.07,10110,10110,9980,599,6010570,33902400000,3360000
097720,TIGER중형가치,9230,185,2.05,9345.93,9380,9380,9230,871,8147875,16890900000,1830000
097750,TREX중소형가치,6880,5,0.07,6917.3,7000,7000,6870,382,2640220,16305600000,2370000
