단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
095570,AJ네트웍스,4110,55,1.36,4135,4150,4065,95928,394581450,192439632450,46822295
006840,AK홀딩스,30100,800,2.73,30050,30450,29650,152681,4580325900,398751586100,13247561
027410,BGF,6730,90,1.36,6680,6810,6630,853114,5728803030,644174003430,95716791
282330,BGF리테일,164500,3000,1.86,161000,165000,160000,42538,6947141000,2843202537000,17283906
138930,BNK금융지주,5760,20,0.35,5780,5780,5690,1430600,8221910810,1877387016960,325935246
001460,BYC,303000,4000,1.34,307000,307000,299000,8211,2487256500,189258345000,624615
001465,BYC우,146000,2000,1.39,143000,146000,142500,147,21232500,31446210000,215385
001040,CJ,101000,2200,2.23,100500,102000,99000,140864,14132787900,2946876798000,29176998
079160,CJ CGV,28100,600,2.18,28000,28250,27700,349552,9781073650,986310000000,35100000
00104K,CJ4우(전환),79100,900,1.15,78600,79400,78000,34542,2708035700,334317099200,4226512
000120,CJ대한통운,189500,15500,8.91,176500,191500,174000,469408,87001923000,4322939188000,22812344
011150,CJ씨푸드,4640,20,0.43,4630,4705,4630,265590,1238169615,166718786720,35930773
011155,CJ씨푸드1우,37250,-100,-0.27,37350,37350,37200,839,31325200,7450000000,200000
001045,CJ우,63000,1500,2.44,61800,63000,61800,2986,185851900,142394049000,2260223
097950,CJ제일제당,445500,1500,0.34,444500,449000,438000,63202,28017358000,6706639863000,15054186
097955,CJ제일제당 우,217000,1000,0.46,218000,219000,214500,14095,3040513000,288052961000,1327433
000590,CS홀딩스,58800,600,1.03,58200,59000,58200,1964,115232100,67883541600,1154482
012030,DB,898,37,4.3,864,902,863,2189288,1933886321,180654191834,201173933
016610,DB금융투자,5190,90,1.76,5150,5240,5100,319841,1699405390,220296758910,42446389
005830,DB손해보험,37850,-150,-0.39,38050,38450,37750,188199,7158851700,2679780000000,70800000
000990,DB하이텍,64100,400,0.63,64700,64900,62500,1168301,74245254800,2845949490800,44398588
000995,DB하이텍1우,117500,-1000,-0.84,119500,119500,115000,1384,160640500,13197130000,112316
139130,DGB금융지주,6570,-10,-0.15,6640,6660,6530,357696,2355799650,1111288122810,169145833
001530,DI동일,196000,8000,4.26,188000,197000,185000,40186,7663528500,483259364000,2465609
000210,DL,78300,5500,7.55,73800,80500,72800,1272508,97403589700,1209050814600,15441262
000215,DL우,44500,3100,7.49,42000,45800,41350,96198,4188000800,75032117500,1686115
375500,DL이앤씨,125000,4000,3.31,122500,128000,121500,669478,83570928500,2419842250000,19358738
37550K,DL이앤씨우,78100,1200,1.56,77900,79000,76500,58671,4555118600,165094418500,2113885
004840,DRB동일,7200,60,0.84,7170,7380,7140,38910,282033360,143496000000,19930000
155660,DSR,5630,20,0.36,5630,5670,5490,52724,293601950,90080000000,16000000
069730,DSR제강,4810,20,0.42,4795,4835,4755,42310,202656575,69264000000,14400000
