지수명,종가,대비,등락률
코스피 200,317.35,1,0.32
코스피 200 선물지수,1533.75,0.72,0.05
S&P Global Infrastructure Index,2585.64,25.39,0.99
S&P KOREA Dividend Opportunity Index,4696.7,15.25,0.33
FnGuide 경기방어주 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 고배당저변동50 지수,2058.82,5.35,0.26
FnGuide 배당주 지수,13596.32,113.11,0.84
FnGuide 고배당 채권혼합 지수,2718.53,9.58,0.35
MSCI ACWI Index,473.78,2.72,0.58
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),114.12,0.01,0.01
S&P 500,2459.27,11.44,0.47
Dow Jones U.S Select Dividend Index(시장가격지수),659.08,2.16,0.33
KAP Barbell Index(총수익),119.29,0,0
MSCI EAFE Index,1918.74,13.85,0.73
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6780.02,15.95,0.24
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1204.25,0.96,0.08
MSCI EM Index,1047.05,6.33,0.61
SZSE ChiNext Price Index,1745.57,-33.29,-1.87
KOBI HALF CREDIT Index(총수익),10279.98,1.41,0.01
FnGuide 중형주저변동50지수,2146.33,-8.51,-0.39
Hang Seng China H,10728.07,50.63,0.47
코스피,2414.63,5.14,0.21
코스피 100 동일가중지수,2142.07,3.2,0.15
코스피 50,2123.91,7.71,0.36
MKF 5대그룹주,5581.78,33.97,0.61
FnGuide KQ고배당포커스 지수,5014.13,16.4,0.33
FnGuide 셀렉트 밸류 지수,2318.91,7.07,0.31
FnGuide 셀렉트벨류 채권혼합지수,1664.05,2.33,0.14
FnGuide 고배당포커스 지수,8016.56,58.45,0.73
KTB INDEX(시장가격),10575.91,0.01,0
KIS 종합채권국공채3M~1.5Y지수,115.45,0.01,0.01
KIS 통안채 5개월 지수(총수익),11015.3,1.18,0.01
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),4858.48,38.84,0.81
S&P U.S. Treasury Bond Futures Excess Return Index,249.25,0.71,0.29
MKF 수출주 지수,9610.5,33.34,0.35
MKF 우량업종대표주 지수,11541.26,57.91,0.5
TOPIX,1625.48,6.37,0.39
주식국채혼합(주식형)지수,1426.68,3.15,0.22
CSI A100,3672.7,25.55,0.7
KOBI 크레딧 지수(총수익),12999.77,2.42,0.02
KIS 종합채권국공채4~5Y지수,125.27,0,0
주식국채혼합(채권형)지수,1394.58,1.32,0.09
