지수명,종가,대비,등락률
코스피 200,279.01,-0.46,-0.16
코스피 200 선물지수,1350.92,-3.14,-0.23
MSCI ACWI Index,447.26,-0.33,-0.07
코스피 100 동일가중지수,1940.54,6.88,0.36
코스피 50,1843.73,-5.3,-0.29
S&P KOREA Dividend Opportunity Index,4306.53,0.61,0.01
FnGuide 고배당저변동50 지수,1880.03,2.21,0.12
FnGuide 배당주 지수,12132.97,-9.77,-0.08
FnGuide 고배당 채권혼합 지수,2591.5,-1.2,-0.05
KAP Money Market Index(총수익),113.66,0.02,0.02
Dow Jones U.S Select Dividend Index(시장가격지수),651.05,-1.61,-0.25
KAP Barbell Index(총수익),118.97,-0.02,-0.02
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1780.11,-0.34,-0.02
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6370.43,17.2,0.27
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1178.83,0.92,0.08
MSCI EM Index,961.61,-1.68,-0.17
SZSE ChiNext Price Index,1946.05,1.81,0.09
KAP Money Market Credit Index(Total Retrun),,,
KOBI HALF CREDIT Index(총수익),10235.13,1.39,0.01
FnGuide 경기주도주 지수,,,
FnGuide 중형주저변동50지수,2030.92,4.99,0.25
Hang Seng China H,10273.8,-2.61,-0.03
코스피,2151.73,-1.02,-0.05
MKF 5대그룹주,4835.23,-3.91,-0.08
FnGuide 셀렉트 밸류 지수,2064.56,3.25,0.16
FnGuide 셀렉트벨류 채권혼합지수,1585.11,0.77,0.05
KTB INDEX(시장가격),10591.3,1.12,0.01
KIS 통안채 5개월 지수(총수익),10971,1.24,0.01
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5666.01,-39.07,-0.68
MKF 수출주 지수,8660.77,30.89,0.36
MKF 우량업종대표주 지수,10105.61,45.61,0.45
KOBI 크레딧 지수(총수익),12938.03,1.75,0.01
TOPIX,1489.77,9.59,0.65
주식국채혼합(주식형)지수,1302.1,-1.46,-0.11
CSI A100,3334.1,-1.15,-0.03
주식국채혼합(채권형)지수,1338.4,-0.56,-0.04
FnGuide 헬스케어 지수,2092.67,4.96,0.24
FnGuide 헬스케어 채권혼합 지수,1505.17,0.83,0.06
S&P WCI Gold Excess Return Index,307.21,3.08,1.01
KIS MSB 단기지수(총수익),10931.92,1.2,0.01
MSCI Russia 25% Capped Price Return Index,,,
Dow Jones U.S. Real Estate Index,1133.23,1.47,0.13
코스피 배당성장 50,3179.32,14.06,0.44
FnGuide-RAFI 코리아 대형 지수,6880.95,-13.98,-0.2
VN30 Index(PR),697.62,6.55,0.95
MKF SAMs EW 지수,10351.04,-3.08,-0.03
MKF SAMs SW,8144.04,-0.7,-0.01
MSCI Indonesia Index,6556.54,-63.35,-0.96
Nikkei 225,18664.63,67.57,0.36
CSI 300 Index,3517.46,3.41,0.1
코스닥 150,946.62,3.94,0.42
코스닥,633.32,2.86,0.45
MSCI Philippines IMI Index,1820.13,5.92,0.33
FnGuide 성장소비주도 지수,2167.59,1.09,0.05
10년국채선물지수,1285.15,-1.96,-0.15
코스피 100,2110.74,-4.12,-0.19
코스피 200 중소형주지수,1030.75,2.58,0.25
코스피 200 가치저변동성,4029.06,-11.75,-0.29
코스피 200 동일가중지수,2029.26,5.93,0.29
KRX 미디어&엔터테인먼트,1553.08,3.45,0.22
KRX 정보기술,863.01,1.21,0.14
TOPIX100,947.9,5.12,0.54
KTOP 30,6955.76,-4.62,-0.07
MSCI Korea Index,623.04,-1.47,-0.24
MSCI World,1845.46,-1.13,-0.06
MSCI Germany Index,1015.35,-0.3,-0.03
