지수명,종가,대비,등락률
코스피 200,320.25,1.36,0.43
코스피 200 선물지수,1558.29,18.17,1.18
WISE ESG우수기업 지수,,,
S&P Global Infrastructure Index,2627.61,12.15,0.46
S&P KOREA Dividend Opportunity Index,4711.44,-83.95,-1.75
FnGuide 고배당저변동50 지수,2054.07,-25.26,-1.21
FnGuide 배당주 지수,13749.78,-355.73,-2.52
FnGuide 고배당 채권혼합 지수,2727.1,-29.08,-1.06
MSCI ACWI Index,512.23,1.13,0.22
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),114.76,0,0
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",119.12,0,0
S&P 500,2682.62,2.12,0.08
NASDAQ 100 Technology Sector Index,3954.74,11.03,0.28
Dow Jones U.S Select Dividend Index(시장가격지수),705.85,-0.34,-0.05
KAP Barbell Index(총수익),119.24,-0.04,-0.03
MSCI EAFE Index,2041.29,6.66,0.33
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,7065.3,12.74,0.18
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1216.31,-0.2,-0.02
MSCI EM Index,1144.39,5.76,0.51
SZSE ChiNext Price Index,1745.24,-13.58,-0.77
KOBI HALF CREDIT Index(총수익),10321.48,-1.22,-0.01
FnGuide 주도업종 지수,1466.16,1.47,0.1
FnGuide 중형주저변동50지수,2144.3,-2.47,-0.12
Hang Seng China H,11617.75,-35.33,-0.3
코스피,2436.67,9.33,0.38
코스피 100 동일가중지수,2138.7,-14.48,-0.67
코스피 50,2161.2,14.01,0.65
KRX ESG Leaders 150,1570.89,-9.97,-0.63
코스피 200 정보기술,2339.93,55.02,2.41
코스피 200 건설,251.89,-2.22,-0.87
코스피 200 경기소비재,1634.64,11.34,0.7
코스피 200 금융,873.51,-16.63,-1.87
코스피 200 산업재,552.31,-0.2,-0.04
코스피 200 생활소비재,1367.31,-20.79,-1.5
코스피 200 에너지/화학,1545.05,-11.91,-0.76
코스피 200 중공업,258.13,-24.4,-8.64
코스피 200 철강/소재,1053.24,-0.69,-0.07
MKF 5대그룹주,5841.32,59.52,1.03
FnGuide KQ고배당포커스 지수,6240.32,151.15,2.48
FnGuide 셀렉트 밸류 지수,2372.34,-2.72,-0.11
FnGuide 셀렉트벨류 채권혼합지수,1676.43,-1.55,-0.09
FnGuide 고배당포커스 지수,8070.84,-83.45,-1.02
KTB INDEX(시장가격),10452.83,-7.55,-0.07
국채선물지수,1221.73,-1.25,-0.1
S&P Global 1200 Information Technology Index (Price Return),3950.09,5.14,0.13
KIS 종합채권국공채3M~1.5Y지수,115.97,-0.01,-0.01
KIS 통안채 5개월 지수(총수익),11077.3,0.33,0
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5683.75,-48.03,-0.84
S&P U.S. Treasury Bond Futures Excess Return Index,253.52,2.18,0.87
MKF 수출주 지수,9767.94,-60.58,-0.62
MKF 우량업종대표주 지수,11345.32,-180.62,-1.57
TOPIX,1829.79,2.78,0.15
주식국채혼합(주식형)지수,1435.08,3.96,0.28
CSI A100,4044.97,-77.99,-1.89
KOBI 크레딧 지수(총수익),13030.62,-6.7,-0.05
FnGuide 중소형고배당포커스 지수,10920.81,-96.12,-0.87
KIS 종합채권국공채4~5Y지수,124.41,-0.15,-0.12
WISE 지주회사테마지수(시장가격지수),,,
주식국채혼합(채권형)지수,1395.75,1.08,0.08
코스닥 150,1400.36,78.21,5.92
F-코스닥150 지수,1490.13,73.74,5.21
FnGuide 헬스케어 지수,3157.84,145.72,4.84
FnGuide 헬스케어 채권혼합 지수,1709.75,23.56,1.4
S&P ASIA50 Price Return Index,3164.91,9.63,0.31
S&P WCI Gold Excess Return Index,307.87,2.85,0.93
KIS MSB 단기지수(총수익),11036.98,0.47,0
MSCI Russia 25% Capped Price Return Index,,,
다우존스 인터넷 종합지수,494.73,0.36,0.07
Dow Jones U.S. Real Estate Index,1190.39,4.53,0.38
코스피 배당성장 50,3576.21,19.33,0.54
FnGuide-RAFI 코리아 대형 지수,7811.39,-7.37,-0.09
VN30 Index(PR),958.02,2.29,0.24
MKF SAMs EW 지수,12605.72,30.83,0.25
MKF SAMs SW,9579.87,111.18,1.17
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
MSCI Indonesia Index,7416.04,84.56,1.15
Nikkei 225,22911.21,18.52,0.08
CSI 300 Index,3991.21,-62.41,-1.54
KIS 종합채권국공채1-10Y지수,130.35,-0.11,-0.08
코스닥,791.95,29.74,3.9
MSCI Philippines IMI Index,1973.28,13.49,0.69
FnGuide 성장소비주도 지수,2483.62,24.9,1.01
코스피 200 중소형주지수,1091.48,-5.17,-0.47
코스피 200 TR,354.98,6.36,1.82
코스피 200 가치저변동성,4612.57,8.9,0.19
코스피 200 동일가중지수,2204.3,-10.38,-0.47
코스피 200 미국채 혼합지수,2540.98,-0.38,-0.01
S&P GSCI Grains Select Index ER,18.53,0.07,0.38
KRX 미디어&엔터테인먼트,2032.16,70.08,3.57
KRX 정보기술,1075.42,22.78,2.16
KTOP 30,7985.47,46.52,0.59
MSCI Korea Index,736.86,6.83,0.94
MSCI Korea TR Index,1190.65,23.2,1.99
