지수명,종가,대비,등락률
코스피 200,324.07,-1.02,-0.31
코스피 200 선물지수,1556.74,-5.39,-0.35
WISE ESG우수기업 지수,,,
S&P Global Infrastructure Index,2642.8,-17.94,-0.67
S&P KOREA Dividend Opportunity Index,4687.96,-22.48,-0.48
FnGuide 고배당저변동50 지수,2043.47,-7.84,-0.38
FnGuide 배당주 지수,13762.19,-90.92,-0.66
FnGuide 고배당 채권혼합 지수,2730.3,-6.36,-0.23
MSCI ACWI Index,506.31,0.08,0.02
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),114.7,0.01,0.01
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",119.08,0.02,0.02
S&P 500,2664.11,4.12,0.15
Dow Jones U.S Select Dividend Index(시장가격지수),703.6,-3.12,-0.44
KAP Barbell Index(총수익),119.34,0.09,0.08
MSCI EAFE Index,2016.22,1.21,0.06
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,7034.11,-50.46,-0.71
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1216.43,-2.14,-0.18
MSCI EM Index,1112.37,-7.6,-0.68
SZSE ChiNext Price Index,1798.69,-18.3,-1.01
KOBI HALF CREDIT Index(총수익),10321.3,2.34,0.02
FnGuide 주도업종 지수,1474.18,-6.94,-0.47
FnGuide 중형주저변동50지수,2147.16,-8.42,-0.39
Hang Seng China H,11312.57,-119.05,-1.04
코스피,2461,-10.49,-0.42
코스피 100 동일가중지수,2137.73,-13.41,-0.62
코스피 50,2194.26,-5.35,-0.24
코스피 200 정보기술,2368.75,2.37,0.1
코스피 200 금융,847.57,-7.82,-0.91
코스피 200 에너지/화학,1526.13,-23.65,-1.53
코스피 200 중공업,284.72,1.66,0.59
코스피 200 철강/소재,1041.1,-1.62,-0.16
MKF 5대그룹주,5848.01,-42.39,-0.72
FnGuide KQ고배당포커스 지수,6031.6,-73.71,-1.21
FnGuide 셀렉트 밸류 지수,2363.25,-14.77,-0.62
FnGuide 셀렉트벨류 채권혼합지수,1675.38,-3.66,-0.22
FnGuide 고배당포커스 지수,8102.89,-26.33,-0.32
KTB INDEX(시장가격),10470.61,5.72,0.05
국채선물지수,1224.57,0.57,0.05
S&P Global 1200 Information Technology Index (Price Return),3938.25,-11.01,-0.28
KIS 종합채권국공채3M~1.5Y지수,115.97,0.02,0.02
KIS 통안채 5개월 지수(총수익),11070.71,0.94,0.01
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5347.3,-83.55,-1.54
S&P U.S. Treasury Bond Futures Excess Return Index,253.05,-0.62,-0.24
MKF 수출주 지수,9734.96,-28.65,-0.29
MKF 우량업종대표주 지수,11461.35,-70.65,-0.61
TOPIX,1815.08,1.74,0.1
주식국채혼합(주식형)지수,1447.71,-2.95,-0.2
CSI A100,4059.33,-60.52,-1.47
KOBI 크레딧 지수(총수익),13035.43,6.99,0.05
FnGuide 중소형고배당포커스 지수,10819.19,-118.89,-1.09
KIS 종합채권국공채4~5Y지수,124.71,0.11,0.09
WISE 지주회사테마지수(시장가격지수),,,
주식국채혼합(채권형)지수,1402.3,-0.78,-0.06
코스닥 150,1314.8,-14.55,-1.09
F-코스닥150 지수,1393.24,-18.9,-1.34
FnGuide 헬스케어 지수,2895.84,-16.58,-0.57
FnGuide 헬스케어 채권혼합 지수,1666.95,-2.26,-0.14
S&P ASIA50 Price Return Index,3170.06,-21.44,-0.67
S&P WCI Gold Excess Return Index,299.2,-2.22,-0.74
KIS MSB 단기지수(총수익),11030.05,0.67,0.01
MSCI Russia 25% Capped Price Return Index,,,
다우존스 인터넷 종합지수,488.74,-1.98,-0.4
Dow Jones U.S. Real Estate Index,1198.37,4.89,0.41
코스피 배당성장 50,3543.69,-19.95,-0.56
FnGuide-RAFI 코리아 대형 지수,7841.97,-21.21,-0.27
VN30 Index(PR),914.82,6.53,0.72
MKF SAMs EW 지수,12792.35,-66.35,-0.52
MKF SAMs SW,9935.02,-14.65,-0.15
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
MSCI Indonesia Index,7111.85,1.84,0.03
Nikkei 225,22866.17,-72.56,-0.32
CSI 300 Index,4016.02,-53.48,-1.31
KIS 종합채권국공채1-10Y지수,130.63,0.12,0.09
코스닥,760.4,-3.69,-0.48
MSCI Philippines IMI Index,1932.98,-6.41,-0.33
FnGuide 성장소비주도 지수,2479.91,-35.09,-1.4
코스피 200 중소형주지수,1089.2,-8.23,-0.75
코스피 200 TR,354.29,-1.12,-0.32
코스피 200 가치저변동성,4666.15,-9.92,-0.21
코스피 200 동일가중지수,2184.14,-13.07,-0.59
코스피 200 미국채 혼합지수,2583.24,-5.45,-0.21
S&P GSCI Grains Select Index ER,18.31,-0.1,-0.54
KRX 미디어&엔터테인먼트,2021.9,12.07,0.6
KRX 정보기술,1109.21,3.52,0.32
MSCI Korea Index,744.75,-1.81,-0.24
KTOP 30,7985.59,-35.32,-0.44
MSCI Korea TR Index,1190.99,-2.89,-0.24
MSCI Korea IMI Momentum Capped,3503.7,-19.02,-0.54
MSCI Korea IMI Enhanced Value Capped,6085.22,0.39,0.01
MSCI Korea IMI Quality Capped,6068.57,-42.62,-0.7
S&P GSCI Crude Oil Index ER,168.26,-2.57,-1.5
FnGuide 가치투자형 지수,,,
KRX 건설,544.2,-0.01,0
KRX 경기소비재,1403.44,-13.02,-0.92
FnGuide 고배당 Plus 지수,15916.26,-99.11,-0.62
S&P GSCI Gold Index(TR),659.02,-2.74,-0.41
S&P GSCI GOLD Index Excess Return,100.77,-0.43,-0.42
S&P GSCI North American Copper Index(TR),417.13,1.6,0.39
MKF 국고채지수(총수익),172.72,0.09,0.05
10년국채선물지수,1267.16,2.8,0.22
ROBO Global Robotics & Automation UCITS Price Return Index,657.58,-2.27,-0.34
KRX 기계장비,558.83,0.41,0.07
KAP 단기변동금리부은행채권지수,121.62,0.01,0.01
KRW Cash 지수(총수익),146.24,0.01,0.01
KRW Cash PLUS 지수(총수익),139.07,0.02,0.01
MSCI Germany Index,1073.99,4.9,0.46
FnGuide 모멘텀 Plus 지수,3391.38,-40.45,-1.18
S&P Select Sector Technology Index,,,
S&P 500 Futures Total Return Index,366.58,0.47,0.13
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,130.78,-0.3,-0.23
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,6337.28,-112.8,-1.75
S&P Select Sector Industrial Index,744.41,0.67,0.09
S&P Select Sector Energy Index,698.17,-2.26,-0.32
