지수명,종가,대비,등락률
코스피 200,270.06,1.09,0.41
코스피 200 선물지수,1307.68,1.21,0.09
MSCI ACWI Index,444.5,-0.83,-0.19
코스피 100 동일가중지수,1911.87,-1.71,-0.09
코스피 50,1774.97,9.84,0.56
S&P KOREA Dividend Opportunity Index,4225.55,-1.27,-0.03
FnGuide 고배당저변동50 지수,1835.84,2.59,0.14
FnGuide 배당주 지수,11952.24,38.94,0.33
FnGuide 고배당 채권혼합 지수,2572.35,3.32,0.13
KAP Money Market Index(총수익),113.47,0.01,0.01
Dow Jones U.S Select Dividend Index(시장가격지수),658.61,-0.01,0
KAP Barbell Index(총수익),118.9,0.02,0.02
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1753.09,3.46,0.2
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6293.76,-32.91,-0.52
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1173.03,-1.76,-0.15
MSCI EM Index,936.37,-3.95,-0.42
SZSE ChiNext Price Index,1927.16,0.39,0.02
KAP Money Market Credit Index(Total Retrun),,,
KOBI HALF CREDIT Index(총수익),10217.65,0.83,0.01
FnGuide 경기주도주 지수,,,
Hang Seng China H,10297.96,-32.89,-0.32
코스피,2091.64,6.12,0.29
MKF 5대그룹주,4711.36,17.38,0.37
FnGuide 셀렉트 밸류 지수,2026.29,1.84,0.09
FnGuide 셀렉트벨류 채권혼합지수,1571.18,0.54,0.03
KTB INDEX(시장가격),10597.14,0.59,0.01
KIS 통안채 5개월 지수(총수익),10953.2,0.82,0.01
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5753.7,-50.43,-0.87
MKF 수출주 지수,8513.79,25.86,0.3
MKF 우량업종대표주 지수,9890.05,39.69,0.4
KOBI 크레딧 지수(총수익),12918.8,0.52,0
TOPIX,1535.32,1.32,0.09
주식국채혼합(주식형)지수,1271.93,3.62,0.29
CSI A100,3278.31,2.29,0.07
주식국채혼합(채권형)지수,1323.63,1.66,0.13
FnGuide 헬스케어 지수,2065.18,-16.24,-0.78
FnGuide 헬스케어 채권혼합 지수,1496.66,-3.55,-0.24
S&P WCI Gold Excess Return Index,306.84,0.24,0.08
KIS MSB 단기지수(총수익),10915.11,0.8,0.01
Dow Jones U.S. Real Estate Index,1139.69,-5.73,-0.5
코스피 배당성장 50,3141.57,-14.22,-0.45
FnGuide-RAFI 코리아 대형 지수,6656.89,50.3,0.76
VN30 Index(PR),657.95,-8.27,-1.24
MKF SAMs EW 지수,10141.58,21.65,0.21
MKF SAMs SW,7837.53,56.24,0.72
MSCI Indonesia Index,6205.8,-1.64,-0.03
Nikkei 225,19118.99,11.52,0.06
CSI 300 Index,3452.81,6.59,0.19
코스닥 150,916.75,0.41,0.04
코스닥,612.2,0.08,0.01
MSCI Philippines IMI Index,1742.32,-4.98,-0.29
FnGuide 성장소비주도 지수,2114.87,-15.21,-0.71
10년국채선물지수,1287.9,0.1,0.01
코스피 100,2038.5,9.67,0.48
코스피 200 중소형주지수,1027.72,-5.37,-0.52
코스피 200 가치저변동성,3910.4,18.52,0.48
코스피 200 동일가중지수,2015.11,-8.3,-0.41
TOPIX100,978.92,-1.2,-0.12
KTOP 30,6784.99,-2.45,-0.04
MSCI Korea Index,602.88,2.92,0.49
MSCI World,1838.7,-2.87,-0.16
MSCI Germany Index,986.22,0.66,0.07
S&P 500 Futures Total Return Index,321.54,-0.74,-0.23
S&P GSCI Crude Oil Index ER,169,-0.12,-0.07
FnGuide 가치투자형 지수,,,
KRX 건설,580.17,1.24,0.21
S&P GSCI Gold Index(TR),670.11,-2.61,-0.39
S&P GSCI North American Copper Index(TR),380.53,2.25,0.59
MKF 국고채지수(총수익),172.12,-0.01,-0.01
KRX 기계장비,655.97,8.62,1.33
KRW Cash 지수(총수익),144.72,0.01,0.01
KRW Cash PLUS 지수(총수익),137.51,0.01,0.01
FnGuide 모멘텀 Plus 지수,2779.26,-0.32,-0.01
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
미국달러선물지수,1144.69,-4.15,-0.36
S&P Biotechnology Select Industry Index,5453.11,-20.4,-0.37
S&P Select Sector Industrial Index,657.08,-3.19,-0.48
S&P Select Sector Energy Index,712.77,-2.36,-0.33
FnGuide 바이오 지수,2637.22,-17.18,-0.65
KRX 반도체,2011.39,6.17,0.31
배당성장채권혼합지수,1675.85,-2.2,-0.13
FnGuide 벨류 Plus 지수,1845.29,-0.78,-0.04
KRX 보험,1646.79,14.28,0.87
삼성그룹,5425.63,23.69,0.44
WISE 삼성그룹 밸류 인덱스,5970.05,43.8,0.74
FnGuide 성장투자형 지수,,,
핵심소비재 지수,,,
KRX 에너지화학,2151.06,13.11,0.61
KRX 운송,611.42,12.52,2.09
S&P GSCI Silver Index(TR),635.85,1.8,0.28
KRX 은행,761.2,11.15,1.49
KRX 자동차,1733.28,-8.42,-0.48
FTSE China A50 Index,10440.04,6.3,0.06
KRX 증권,607.39,1.75,0.29
KRX 철강,1934.76,5.59,0.29
F-코스닥150 지수,935.99,-0.51,-0.05
S&P GSCI Soybeans Index(TR),4593.35,61.04,1.35
FnGuide 퀄리티 Plus 지수,2192.11,-8.06,-0.37
FnGuide 턴어라운드투자형 지수,,,
KIS 10년 국고채 지수 (총수익),14448.58,4.14,0.03
KRX 100,4210.26,15.54,0.37
MKF 웰스 고배당20,8010.79,42.42,0.53
MK 머니마켓 지수(총수익),11962.92,0.94,0.01
WISE 배당바이백플러스 지수,,,
MKF 블루칩,7282.72,8.52,0.12
Nifty 50 Index,8879.6,-17.1,-0.19
FnGuide 저BPR 가중 지수,,,
MK 통안채지수(총수익),12416.66,1.14,0.01
CSI 500 지수,6450.97,26.71,0.42
코스피 200 정보기술,1679.7,3.74,0.22
코스피 200 건설,274.91,0.44,0.16
코스피 200 경기소비재,1584.71,-9.22,-0.58
코스피 200 금융,733.01,10.02,1.39
코스피 200 산업재,607.03,1.43,0.24
코스피 200 생활소비재,1293.69,-6.41,-0.49
코스피 200 에너지/화학,1232.05,7.33,0.6
코스피 200 중공업,339.44,4.76,1.42
코스피 200 철강/소재,1013.68,2.93,0.29
코스피 200 헬스케어,1702.37,-27.02,-1.56
MKF LG그룹+ FW,6940.42,34.18,0.49
S&P 500,2363.64,-6.11,-0.26
S&P 500 Futures Index(ER),215.85,-0.5,-0.23
MSCI US REIT Index,1182.49,-8.38,-0.7
FnGuide Contrarian Index,,,
코스피 200 경기방어소비재,1259.2,-7.81,-0.62
경기방어소비재 채권혼합 지수,1400.83,-2.54,-0.18
S&P GSCI Cash Copper Index,168.28,0.25,0.15
S&P Global 1200 Health Care Index,2856.25,-3.24,-0.11
