지수명,종가,대비,등락률
코스피 200,222.03,-4.57,-2.02
DAX,12431.44,-397.89,-3.1
TOPIX100,1017.01,-27.29,-2.61
KRX 100,3587.32,-72.3,-1.98
KRX 반도체,1267.47,-37.17,-2.85
삼성그룹,4548.16,-98.33,-2.12
KRX 은행,959.57,-27.04,-2.74
KRX 자동차,751.09,-17.32,-2.25
KRX 기계장비,2616.76,-18.23,-0.69
MKF 중대형 가치,4600.49,-103.37,-2.2
MKF 중대형 성장,2705.35,-46.09,-1.68
MKF 중형 가치,8014.52,-107.37,-1.32
KRX 증권,1001.8,-22.21,-2.17
KRX 정보통신,,,
MKF 대형 가치,4359.27,-104.98,-2.35
MKF 중형 순수가치,14820.59,-136.79,-0.91
KRX 방송통신,944.68,-3.32,-0.35
MKF 순수가치,12797.79,-200.34,-1.54
MKF 중소형 가치,6243.07,-88.42,-1.4
