지수명,종가,대비,등락률
MKF F15 PW,,,
코스피 200,153.98,-0.12,-0.08
MKF F15 VW,,,
BNY BRIC Select ADR,17287.33,8699.31,101.3
DAX,8138.42,-296.89,-3.52
TOPIX100,587.21,10.71,1.86
KRX 100,2501.74,-4.18,-0.17
KRX 반도체,683.57,2.71,0.4
삼성그룹,3239.94,4.67,0.14
KRX 은행,550.76,-4.31,-0.78
KRX 자동차,495.37,-7.17,-1.43
KRX 기계장비,1531,45.33,3.05
MKF 중대형 가치,3227.58,-5.52,-0.17
MKF 중대형 성장,1814,-0.14,-0.01
MKF 중형 가치,5271.03,17.22,0.33
KRX 증권,791.17,11.49,1.47
KRX 정보통신,,,
MKF 웰스 고배당20,4835.07,-3.9,-0.08
MKF 대형 가치,3099.31,-6.44,-0.21
MKF 블루칩,3480.25,-16.81,-0.48
MKF 중형 순수가치,9473.96,136.13,1.46
MKF 5대그룹주,2511.22,1.93,0.08
MSCI World,2360.75,1809.2,328.02
KRX 방송통신,922.55,-0.59,-0.06
STI,2781.6,2205.1,382.5
MKF 순수가치,8425.62,85.69,1.03
MKF 중소형 가치,3898.3,33.48,0.87
