지수명,종가,대비,등락률
BNY BRIC Select ADR,32599.65,473.96,1.48
DAX,11179.16,464.72,4.34
TOPIX100,902.76,-4.4,-0.49
KRX 반도체,974.71,-16.22,-1.64
삼성그룹,3946.3,-25.42,-0.64
KRX 은행,909.71,0.62,0.07
KRX 자동차,704.5,4.73,0.68
KRX 기계장비,2121.79,-39.12,-1.81
MKF 중대형 가치,4181.17,6.81,0.16
MKF 중대형 성장,2330.86,-8.73,-0.37
MKF 중형 가치,7133.58,21.32,0.3
KRX 증권,919.34,-10.69,-1.15
코스피 200,197.35,-0.21,-0.11
KRX 100,3190.48,-4.46,-0.14
KRX 정보통신,,,
MKF 웰스 고배당20,6669.05,4.28,0.06
MKF 대형 가치,3937.02,4.73,0.12
MKF 블루칩,4287.85,-9.53,-0.22
MKF 중형 순수가치,13342.87,42.35,0.32
KRX 방송통신,897.79,7.56,0.85
MKF 순수가치,11407.2,49.27,0.43
MKF 중소형 가치,5397.96,-1.21,-0.02
