지수명,종가,대비,등락률
MKF F15 PW,,,
코스피 200,123.54,-8.79,-6.64
MKF F15 VW,,,
BNY BRIC Select ADR,14115.23,-1604.07,-10.2
DAX,6190.9,-298.22,-4.6
TOPIX100,537.73,-35.1,-6.13
KRX 100,2010.73,-140.31,-6.52
KRX 반도체,579.33,-54.69,-8.63
삼성그룹,2752.51,-185.81,-6.32
KRX 은행,406.28,-52.86,-11.51
KRX 자동차,448.36,-37.2,-7.66
KRX 기계장비,982.48,-127.75,-11.51
MKF 중대형 가치,2650.38,-181.92,-6.42
MKF 중대형 성장,1416.49,-105.6,-6.94
MKF 중형 가치,4247.98,-290.7,-6.4
KRX 증권,537.91,-67.45,-11.14
KRX 정보통신,,,
MKF 웰스 고배당20,3638.24,-354.46,-8.88
MKF 대형 가치,2559.25,-164.53,-6.04
MKF 블루칩,2892.49,-167.96,-5.49
MKF 중형 순수가치,7467.18,-619.94,-7.67
MKF 5대그룹주,2105.66,-136.84,-6.1
MSCI World,1943.59,-201.08,-9.38
KRX 방송통신,854,-15.4,-1.77
STI,2193.28,-222.78,-9.22
MKF 순수가치,6491.07,-558.59,-7.92
MKF 중소형 가치,3134.01,-229.33,-6.82
