지수명,종가,대비,등락률
코스피 200,235.09,1.95,0.84
DAX,13385.76,-236.22,-1.73
TOPIX100,1059.76,16.74,1.6
KRX 100,3786.18,30.28,0.81
KRX 반도체,1369,4.69,0.34
삼성그룹,4777.19,70.24,1.49
KRX 은행,996.57,-0.07,-0.01
KRX 자동차,754.42,11.35,1.53
KRX 기계장비,3041.71,4.52,0.15
MKF 중대형 가치,4753.72,46.01,0.98
MKF 중대형 성장,2924.19,16.7,0.57
MKF 중형 가치,8259.43,102.46,1.26
KRX 증권,1073.22,9.54,0.9
KRX 정보통신,,,
MKF 대형 가치,4509.81,42.09,0.94
MKF 중형 순수가치,14718.89,181.61,1.25
KRX 방송통신,976.34,1.57,0.16
MKF 순수가치,12987.88,102.1,0.79
MKF 중소형 가치,6392.33,71.16,1.13
