지수명,종가,대비,등락률
BNY BRIC Select ADR,33421.06,-259.44,-0.77
DAX,11438.88,-225.55,-1.93
TOPIX100,900.91,-16.9,-1.84
KRX 반도체,827.8,-59.65,-6.72
삼성그룹,3492.63,-166.48,-4.55
KRX 은행,882.02,-33.15,-3.62
KRX 자동차,693.39,-20.82,-2.92
KRX 기계장비,1740.02,-165.05,-8.66
MKF 중대형 가치,3953.18,-140.04,-3.42
MKF 중대형 성장,2096.37,-90.31,-4.13
MKF 중형 가치,6675.42,-265.69,-3.83
KRX 증권,797.66,-58.24,-6.8
코스피 200,182.13,-6.83,-3.61
KRX 100,2953.79,-107.46,-3.51
KRX 정보통신,,,
MKF 웰스 고배당20,6250.88,-137.79,-2.16
MKF 대형 가치,3730.63,-120.96,-3.14
MKF 블루칩,4041.43,-116.98,-2.81
MKF 중형 순수가치,12329.12,-460.83,-3.6
MSCI World,4519.73,-36.08,-0.79
KRX 방송통신,955.64,-3.91,-0.41
STI,4893.2,-35.02,-0.71
MKF 순수가치,10685.43,-461.12,-4.14
MKF 중소형 가치,4954.21,-253.05,-4.86
